,Type,Name,Phone,Address,City,Pincode,Country,Timings,Mode_of_Payment,Currency,Link_to_profile
481,Pharmacy,Vaishnavi medicals,9044011370,"Shop. No.-8-A, 3/122, Vivek khand, Near neelkanth sweets, Gomti Nagar Lucknow, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41280/vaishnavi-medicals
482,Pharmacy,Verma Assoc,(0522) 2731892,"6-7, Gorawada Complex, Terhi Puliya,Near Sabzi Mandi, Kursi Road, Lucknow",Lucknow,226026,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41087/verma-assoc
483,Pharmacy,Verma Medical And Surgical Centre,9335341528,"24, Khanvantari Dham, Near Auto Stand, Saraswati Puram, Telibagh, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41335/verma-medical-and-surgical-centre
484,Pharmacy,Verma Medical Store,9415517706,"91 Nehru Road, Sadar Bazar, Cantt Road, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41261/verma-medical-store
485,Pharmacy,Verma Medical Store,9839042243,"Near Shubham Cinema, Ghasiyari Mandi, Kaisarbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41262/verma-medical-store
486,Pharmacy,Verma Medicals,(0522) 2320458,"5, Chandganj, Garden Road, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41129/verma-medicals
487,Pharmacy,Vijay Medical Store,9335270793,"Terhi Pulia, Kursi Road, Lucknow",Lucknow,226026,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41088/vijay-medical-store
488,Pharmacy,Vijay Pharma,(0522) 2274478,"Shop No.2, Aminabad, 113/10-1j.n.k. Market, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41383/vijay-pharma
489,Pharmacy,Vinay Distributors,(0522) 2388427,"127-A,Chandralok Tower, Kapoorthala, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41118/vinay-distributors
490,Pharmacy,Vinay Medical Store,9335046255,"632 Sadar Bazar, Sadar, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41327/vinay-medical-store
491,Pharmacy,Vinayak Drug Agencies,(0522) 2610678,"Shop No-6, Soloman Mkt, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41347/vinayak-drug-agencies
492,Pharmacy,Vipin medical & surgical,8353984600,"Awadh tower ,shop no.2,basement, Nr lic building, Naval kishor road, Hazratganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41114/vipin-medical-surgical
493,Pharmacy,Virmani Medical Store,9415423742,"1-C, Adarsh Nagar, Tehri Pulia, Alambagh, Lucknow",Lucknow,226005,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41075/virmani-medical-store
494,Pharmacy,Vishal Medical Store,(0522) 2253665,"Shop no.A-8, Lda Shopping Complex, LDA Market, Vivek khand 4, Gomti Nagar, Lucknow",Lucknow,226010,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41057/vishal-medical-store
495,Pharmacy,Vishal Medical Store,9984731192,"Bamba Ghar Mallahi Tola, Thakurganj, Mallahi Tola, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41382/vishal-medical-store
496,Pharmacy,Vishal Medicals,(0522) 2267745,"Kgmc, Shamina Rd, Lucknow Gpo, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41185/vishal-medicals
497,Pharmacy,Vishal Pharma,(0522) 4003514,"AF-2, New Medicine Market, Gautam Budh Marg(Gb Marg), LUCKNOW",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40982/vishal-pharma
498,Pharmacy,Vivekanand Aushadhi Bhandar,(0522) 2202333,"7, 1st Floor, Sugnamal Market, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41372/vivekanand-aushadhi-bhandar
499,Pharmacy,Xyol Medicals Store,(0522) 2625134,"Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41346/xyol-medicals-store
500,Pharmacy,Yogesh Medicals,9919219725,"Dandaiya Bazaar, Aliganj, Kursi Road, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41120/yogesh-medicals
501,Pharmacy,Yogesh Medicals,9919219727,"Aliganj Bazar, Kurshi Road, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41121/yogesh-medicals
502,Pharmacy,Yogesh Medicals,9419219727,"Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41149/yogesh-medicals
503,Pharmacy,aviral Medical Store,9415433930,"Puliya Taadi Khana,Anna Market,Priti Nagar, Dhawan Colony, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41251/aviral-medical-store
